title	tags
RT @Coblebraden: 90% of the people that “hate” Donald Trump don’t know a damn thing about politics but only dislike him bc the Internet tol…	['Donald Trump']
https://t.co/qOBALfkjeV	['Donald Trump']
RT @gtconway3d: Absolutely he will. And it’s where he belongs. https://t.co/nMlsh9RbaQ	['Donald Trump']
RT @theforthnews: 🇺🇸🎃Kids go trick-or-treating at the White House.President Donald Trump and first lady Melania TrumpHand out Hallowee…	['Donald Trump']
RT @OhNoSheTwitnt: Louis CK is touring, Harvey Weinstein is going to comedy shows where men boo rape victims, and Donald Trump is the presi…	['Donald Trump']
RT @EdwardTHardy: Donald Trump praises Russia and attacks ChicagoThat's all you need to know about Donald TrumpHe supports America's ad…	['Donald Trump']
RT @TheLifeOfLane: Kicking people out of your show because of their political opinions sounds a little discriminatory don’t ya think? It’s…	['Donald Trump']
RT @JanessaVela: LMAO at the people who said that he shouldn’t use his platform like that cus the dude is a fan. Don’t play victim when all…	['Donald Trump']
RT @funder: "Let me say right here, right now. Absolutely Donald Trump should release his tax returns." Matt Gaetz #MattGaetzIsAToolhttps:…	['MattGaetzIsATool']
RT @JanessaVela: LMAO at the people who said that he shouldn’t use his platform like that cus the dude is a fan. Don’t play victim when all…	['Donald Trump']
RT @johnlundin: No surprise, but it virtually puts the presidency out of reach for him - without Russian help. - 'More Than 80 Percent of B…	['Donald Trump']
RT @MillieJMarch: @HillaryClinton I am a 13 year old girl and when the 2016 election came around I took the  opportunity to keep our great…	['Donald Trump']
RT @PoliticusSarah: Katie Hill resigned over a consensual affair with a congressional staffer.Donald Trump is still in the White House af…	['Donald Trump']
RT @RepMattGaetz: Donald Trump is innocent. The deep state is guilty.	['Donald Trump']
RT @TheLifeOfLane: Kicking people out of your show because of their political opinions sounds a little discriminatory don’t ya think? It’s…	['Donald Trump']
RT @RepAlexMooney: Today I was once again denied the opportunity to attend the secret so-called impeachment hearings. I will continue to fi…	['Donald Trump']
RT @curly_woowoowoo: What a moron you are!  Do your constituents realize you either don’t know the rules, or are lying to your constituents…	['Donald Trump']
RT @RepAlexMooney: Today I was once again denied the opportunity to attend the secret so-called impeachment hearings. I will continue to fi…	['Donald Trump']
RT @Jorge983Ferrer: @tkag2020_ann @imgoodemike These fascists apparently haven't gotten use to getting their butts kicked by Donald Trump🇺🇸…	['Donald Trump']
RT @AaronLeuer: Susan Rice had a meltdown during an interview on CBS's 'Face The Nation' over the fact that President Donald Trump did not…	['Donald Trump']
RT @VviewSsonicMair: US is creating, funding, arming, and harboring terrorists. #EndMIC https://t.co/ZwpoAZPfui	['EndMIC']
RT @Hope012015: The Mayor of Chicago met with former President Barack Obama at a dinner on the same day she snubbed Donald Trump's first vi…	['Donald Trump']
RT @RepAlexMooney: Today I was once again denied the opportunity to attend the secret so-called impeachment hearings. I will continue to fi…	['Donald Trump']
RT @PrincessBravato: you're not on the f****** committees  these are depositions which are done behind closed doors so that Witnesses don'…	['Donald Trump']
RT @RepAlexMooney: Today I was once again denied the opportunity to attend the secret so-called impeachment hearings. I will continue to fi…	['Donald Trump']
RT @EmmaVigeland: "[Sinema] has named West Virginia’s Joe Manchin as her role model... She doesn’t even plan to endorse her party’s nominee…	['Donald Trump']
RT @RepAlexMooney: Today I was once again denied the opportunity to attend the secret so-called impeachment hearings. I will continue to fi…	['Donald Trump']
RT @JanessaVela: LMAO at the people who said that he shouldn’t use his platform like that cus the dude is a fan. Don’t play victim when all…	['Donald Trump']
RT @alx: YG invited fan on stage to yell out "F**k Donald Trump," and tried to shame him when he refused.This is shameful @YG Why is it…	['Donald Trump']
RT @RepAlexMooney: Today I was once again denied the opportunity to attend the secret so-called impeachment hearings. I will continue to fi…	['Donald Trump']
They don’t care how stupid defending Donald Trump makes them look. They choose this.	['Donald Trump']
RT @AlexSchmidty: face it Libs: Deadspin must STICK TO SPORTS TOPICS such as 🏈pro football team owners (pictured)⛳️pro golf tournament ho…	['Donald Trump']
RT @XXL: YG invites fan on stage to yell out "F**k Donald Trump," kicks him off after he refuses  https://t.co/7z9r9gVXav	['Donald Trump']
RT @notwizkahlissa: He went up there all excited and spent all this money to have fun and got trashed by YG and thrown off the stage based…	['Donald Trump']
RT @RealMattCouch: So the Democrats are having yet another meaningless vote.. They are literally doing election interference and meddling…	['Donald Trump']
RT @RepMattGaetz: Donald Trump is innocent. The deep state is guilty.	['Donald Trump']
RT @RepAlexMooney: Today I was once again denied the opportunity to attend the secret so-called impeachment hearings. I will continue to fi…	['Donald Trump']
RT @RepAlexMooney: Today I was once again denied the opportunity to attend the secret so-called impeachment hearings. I will continue to fi…	['Donald Trump']
RT @caballobosterok: Último momento.El presidente imaginario  Guaidó , desconoce las elecciones en Argentina y acaba de nombrar a Mauricio…	['Donald Trump']
RT @RepAlexMooney: Today I was once again denied the opportunity to attend the secret so-called impeachment hearings. I will continue to fi…	['Donald Trump']
How President Trump reacted to getting loudly booed at the World Series | For The Win via @forthewin https://t.co/qMo5i5dUAD	['Donald Trump']
RT @BarakRavid: Exclusive: In first public comment on impeachment Jared Kushner tells me Trump's "record of accomplishments is unimpeachabl…	['Donald Trump']
RT @BridsonMaryKate: Rihanna: 94.2M followersDonald Trump: 66.3M followers Kim Kardashian: 62.2M followersDrake: 38.6M followers@Auschw…	['Donald Trump']
RT @DebraMessing: 👊🏼👊🏼👊🏼👊🏼👊🏼👊🏼👊🏼👊🏼👊🏼👊🏼👊🏼👊🏼👊🏼👊🏼👊🏼👊🏼👊🏼👊🏼👊🏼👊🏼👊🏼👊🏼👊🏼👊🏼🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/EQwQ7eOJwf	['Donald Trump']
@WhiteHouse @realDonaldTrump Again this account is for America, not Donald Trump!	['Donald Trump']
RT @RepAlexMooney: Today I was once again denied the opportunity to attend the secret so-called impeachment hearings. I will continue to fi…	['Donald Trump']
RT @JanessaVela: LMAO at the people who said that he shouldn’t use his platform like that cus the dude is a fan. Don’t play victim when all…	['Donald Trump']
RT @joncoopertweets: Donald Trump is going to prison. Remember: You heard it here first. 🥳	['Donald Trump']
RT @elespectador: El presidente estadounidense Donald Trump le reprochó a Barack Obama salir de Irak sin “llevarse el petróleo”. Ahora, ha…	['Donald Trump']
RT @JanessaVela: LMAO at the people who said that he shouldn’t use his platform like that cus the dude is a fan. Don’t play victim when all…	['Donald Trump']
RT @funder: "Let me say right here, right now. Absolutely Donald Trump should release his tax returns." Matt Gaetz #MattGaetzIsAToolhttps:…	['MattGaetzIsATool']
RT @PalmerReport: Donald Trump's day so far:- Colonel Alexander Vindman testifies against Trump- Says the Ukraine call transcript was sa…	['Donald Trump']
RT @RealMattCouch: So the Democrats are having yet another meaningless vote.. They are literally doing election interference and meddling…	['Donald Trump']
RT @funder: "Let me say right here, right now. Absolutely Donald Trump should release his tax returns." Matt Gaetz #MattGaetzIsAToolhttps:…	['MattGaetzIsATool']
RT @Schenck: @AlexandraChalup In the 80s these American Patriots were signing the praises of the statue of liberty.In the 80s Donald Trum…	['Donald Trump']
@robreiner https://t.co/dSAv8H4X82	['Donald Trump']
Donald Trump Will Be VIP at UFC 244, Topping Insane Celeb Guest ListI’m having a hard time believing that the Roc… https://t.co/iyECACW61j	['Donald Trump']
RT @ElieNYC: I think Donald Trump has been more disrespectful to the office of the President of the United States than a stadium full of Am…	['Donald Trump']
RT @RepAlexMooney: Today I was once again denied the opportunity to attend the secret so-called impeachment hearings. I will continue to fi…	['Donald Trump']
RT @RepAlexMooney: Today I was once again denied the opportunity to attend the secret so-called impeachment hearings. I will continue to fi…	['Donald Trump']
RT @RealMattCouch: So the Democrats are having yet another meaningless vote.. They are literally doing election interference and meddling…	['Donald Trump']
RT @OhNoSheTwitnt: Louis CK is touring, Harvey Weinstein is going to comedy shows where men boo rape victims, and Donald Trump is the presi…	['Donald Trump']
RT @OhNoSheTwitnt: Louis CK is touring, Harvey Weinstein is going to comedy shows where men boo rape victims, and Donald Trump is the presi…	['Donald Trump']
@JayCaruso Unfortunately @seanmdav stopped caring about facts, laws rule of law, transparency and other conservativ… https://t.co/v4EkIEvIDQ	['Donald Trump']
RT @ProudResister: Trump has never attacked Putin for attacking our election yet he’s attacked:— The FBI— The CIA— The Free Press— The…	['Donald Trump']
RT @PalmerReport: Donald Trump's day so far:- Colonel Alexander Vindman testifies against Trump- Says the Ukraine call transcript was sa…	['Donald Trump']
RT @RealMattCouch: So the Democrats are having yet another meaningless vote.. They are literally doing election interference and meddling…	['Donald Trump']
RT @notwizkahlissa: He went up there all excited and spent all this money to have fun and got trashed by YG and thrown off the stage based…	['Donald Trump']
RT @funder: "Let me say right here, right now. Absolutely Donald Trump should release his tax returns." Matt Gaetz #MattGaetzIsAToolhttps:…	['MattGaetzIsATool']
RT @RealMattCouch: So the Democrats are having yet another meaningless vote.. They are literally doing election interference and meddling…	['Donald Trump']
RT @colt6312: 🔥This Fake, Phony made up impeachment of Donald Trump is nothing but a joke🔥There is no evidence👉The Deep State is trying t…	['Donald Trump']
RT @StandUpAmerica: The White House removed Alexander Vindman’s edits from the summary call transcript so that it wouldn’t implicate Donald…	['Donald Trump']
RT @peepandpol: If I were Labour HQ, I would be busy putting election posters &amp; leaflets into print with one image;Boris Johnson, as a wa…	['Donald Trump']
RT @funder: "Let me say right here, right now. Absolutely Donald Trump should release his tax returns." Matt Gaetz #MattGaetzIsAToolhttps:…	['MattGaetzIsATool']
RT @JanessaVela: LMAO at the people who said that he shouldn’t use his platform like that cus the dude is a fan. Don’t play victim when all…	['Donald Trump']
Donald J. Trump✔@realDonaldTrumpPutin &amp; I discussed forming an impenetrable Cyber Security unit    so that elect… https://t.co/CqGe2s7S2A	['Donald Trump']
RT @Joshua4Congress: Joe Biden       Donald Trump                      🤝                  Racism                  Pro-war   Apologize f…	['Donald Trump']
RT @funder: "Let me say right here, right now. Absolutely Donald Trump should release his tax returns." Matt Gaetz #MattGaetzIsAToolhttps:…	['MattGaetzIsATool']
RT @JanessaVela: LMAO at the people who said that he shouldn’t use his platform like that cus the dude is a fan. Don’t play victim when all…	['Donald Trump']
RT @DonaldJTrumpJr: Watching Hollywood turn into ISIS sympathizers because of their Trump Derangement Syndrome is peak 2019. To make this s…	['Donald Trump']
RT @dalton_chavez: Celebrities pushing their political views on their fans is childish. Poor guy spent his money to come see this guy in co…	['Donald Trump']
RT @RepAlexMooney: Committee hearings, especially ones involving the so-called impeachment of President Donald Trump, should be open to the…	['Donald Trump']
@GreenJ The only thing we know they felt passionate about was taking Brian Houston to dinner at Donald Trump's expense.	['Donald Trump']
@mkraju @solusnan1 Who needs the whistleblower, when people from his administration have come forward and testified… https://t.co/A4gsCFDOAj	['Donald Trump']
RT @notwizkahlissa: He went up there all excited and spent all this money to have fun and got trashed by YG and thrown off the stage based…	['Donald Trump']
RT @justice_paige2: But if a country singer brought a black kid up on stage to yell fuck Obama it would be a different story. https://t.co/…	['Donald Trump']
RT @notwizkahlissa: He went up there all excited and spent all this money to have fun and got trashed by YG and thrown off the stage based…	['Donald Trump']
People who respond to the #HunterBiden dog whistle:• Were never going to vote for Joe Biden • Would vote for Do… https://t.co/6YjujdVZGl	['HunterBiden']
I still listen to Get it (DT) by Big Sean it’s my fave Big Sean song even though Pharrell is saying “I’m trying to… https://t.co/K1aNZX8ci9	['Donald Trump']
RT @kylegriffin1: Here is the text of the impeachment process resolution, authorizing committees to investigate "whether sufficient grounds…	['Donald Trump']
@rescuedogs03 Garfage, the man prophesied about Donald Trump and you call it garbage? Wow!	['Donald Trump']
RT @jakebackpack: In the same way I want some reporter to ask Donald Trump, "what is Medicare?" I sincerely want a reporter to ask Kanye: "…	['Donald Trump']
@seanhannity Terrible.  And she resigned.  What did Donald Trump do, and where did the money come from to pay off h… https://t.co/7I2IBDhQoT	['Donald Trump']
RT @votevets: "It is disgusting that Donald Trump's allies have attacked a wounded warrior... Lt. Col. Vindman is a Purple Heart recipient,…	['Donald Trump']
@w_terrence @YG Just remember one thing, just like Donald Trump have Radical fans and followers , so does most of t… https://t.co/aWH4ybp4cJ	['Donald Trump']
RT @B52Malmet: #MattGaetzIsATool not just because @andylassner says so, but because he is someone who has a history of drunk driving arrest…	['MattGaetzIsATool']
@Grasshopper2049 https://t.co/L8tvexu3iS	['Donald Trump']
RT @JanessaVela: LMAO at the people who said that he shouldn’t use his platform like that cus the dude is a fan. Don’t play victim when all…	['Donald Trump']
RT @eugenegu: Alexander Vindman got the Purple Heart after sustaining injuries in Iraq from an IED blast while serving his country.Donald…	['Donald Trump']
RT @OhNoSheTwitnt: Louis CK is touring, Harvey Weinstein is going to comedy shows where men boo rape victims, and Donald Trump is the presi…	['Donald Trump']
Says you and Putin’s other useless idiots: Trump, Proud boys and Stone.	['Donald Trump']
RT @RT_com: Angry booing and ‘lock him up’ chants greeted Donald #Trump at #WorldSeries baseball match, as he appeared on the stadium’s gia…	['Trump', 'WorldSeries']
RT @edgeofday: Trump nominates man whose firm tripled price of insulin to regulate drug companies https://t.co/6PVHOoYGlE	['Donald Trump']
RT @JanessaVela: LMAO at the people who said that he shouldn’t use his platform like that cus the dude is a fan. Don’t play victim when all…	['Donald Trump']
RT @robdelaney: I encourage voters to look at policies rather than personalities. Labour would properly fund the NHS; Tories would gift it…	['Donald Trump']
RT @notwizkahlissa: He went up there all excited and spent all this money to have fun and got trashed by YG and thrown off the stage based…	['Donald Trump']
RT @RepAlexMooney: Today I was once again denied the opportunity to attend the secret so-called impeachment hearings. I will continue to fi…	['Donald Trump']
RT @EdwardTHardy: Greg Mankiw, who served as Chair of the Council of Economic Advisers under George W. Bush, has announced that he has quit…	['Donald Trump']
RT @ConversaAfiada: Diante dos levantes populares anti-neoliberais na América Latina e da vitória de Alberto Fernández nas eleições argenti…	['Donald Trump']
RT @JanessaVela: LMAO at the people who said that he shouldn’t use his platform like that cus the dude is a fan. Don’t play victim when all…	['Donald Trump']
RT @RepAlexMooney: Today I was once again denied the opportunity to attend the secret so-called impeachment hearings. I will continue to fi…	['Donald Trump']
RT @OhNoSheTwitnt: Louis CK is touring, Harvey Weinstein is going to comedy shows where men boo rape victims, and Donald Trump is the presi…	['Donald Trump']
Y’all some real dumb fucks supporting this piece of shit,FUCK DONALD TRUMP	['Donald Trump']
RT @4YrsToday: Donald Trump said the Democrats have a death wish......do they really?	['Donald Trump']
RT @ProudResister: Trump has never attacked Putin for attacking our election yet he’s attacked:— The FBI— The CIA— The Free Press— The…	['Donald Trump']
RT @funder: "Let me say right here, right now. Absolutely Donald Trump should release his tax returns." Matt Gaetz #MattGaetzIsAToolhttps:…	['MattGaetzIsATool']
RT @RealMattCouch: So the Democrats are having yet another meaningless vote.. They are literally doing election interference and meddling…	['Donald Trump']
RT @charliekirk11: You can’t impeach a President because you are upset he won an election he wasn’t supposed to win https://t.co/F2AkPDKf3s	['Donald Trump']
RT @RepMattGaetz: Donald Trump is innocent. The deep state is guilty.	['Donald Trump']
RT @SebGorka: The @GOP needs to fight like @realDonaldTrump fights.@DonaldJTrumpJr on #AMERICAFirst @SalemMediaGrp https://t.co/Qzrv1Y…	['AMERICAFirst']
RT @Spiggitzfan: Donald Trump's Nazi Rallies costing US taxpayers bigly. Most municipalities so far remain unpaid 4 expenditures. https:/…	['Donald Trump']
@somebodystop_me @fortismind @realDonaldTrump And this one: https://t.co/U94Q2rFiZk	['Donald Trump']
Do not kid yourself Donald Trump bought himself a pony and he made a stand Donald Trump may have to feel the pain a… https://t.co/cAG3awAAUu	['Donald Trump']
RT @PalmerReport: Donald Trump's day so far:- Colonel Alexander Vindman testifies against Trump- Says the Ukraine call transcript was sa…	['Donald Trump']
RT @JanessaVela: LMAO at the people who said that he shouldn’t use his platform like that cus the dude is a fan. Don’t play victim when all…	['Donald Trump']
RT @ProudResister: Trump has never attacked Putin for attacking our election yet he’s attacked:— The FBI— The CIA— The Free Press— The…	['Donald Trump']
So.Much.Winning... https://t.co/MxZX7DpvJ7	['Donald Trump']
RT @JanessaVela: LMAO at the people who said that he shouldn’t use his platform like that cus the dude is a fan. Don’t play victim when all…	['Donald Trump']
RT @funder: "Let me say right here, right now. Absolutely Donald Trump should release his tax returns." Matt Gaetz #MattGaetzIsAToolhttps:…	['MattGaetzIsATool']
RT @RealMattCouch: So the Democrats are having yet another meaningless vote.. They are literally doing election interference and meddling…	['Donald Trump']
Rihanna: 94.2M followersDonald Trump: 66.3M followers Kim Kardashian: 62.2M followersDrake: 38.6M followers… https://t.co/lZeNicnjmf	['Donald Trump']
RT @maura: anyway, all that is to say, this is a good piece on media company owners who only read—or, really, skim—Rich Guys On A Plane mag…	['Donald Trump']
RT @BillPascrell: The House has released the full text of our resolution setting out our procedures and next steps in the impeachment inqui…	['Donald Trump']
RT @MicheleDiane8: Only the Corrupt/Guilty Support the Corrupt/Guilty!..  He who 'yelleth' too loud are only lying to themselves! Notice ho…	['Donald Trump']
RT @zeantoniolima: A estética do vídeo dos leões de Bolsonaro é claramente inspirada na utilizada por apoiadores de Donald Trump. Este é um…	['Donald Trump']
RT @w_terrence: THIS MAKES ME SO SICK! SHAMEFUL Famous Rapper/ Gang Member @YG  is a bully! He shamed &amp; kicked a fan off stage for refu…	['Donald Trump']
RT @Navy_Lady_45: Sen. Mitt Romney says he's undecided on impeaching President Donald Trump. He's been a Rino all along so we know he's not…	['Donald Trump']
I wonder how much this rapper is gettin' paid by The Man?	['Donald Trump']
RT @RepMattGaetz: Donald Trump is innocent. The deep state is guilty.	['Donald Trump']
RT @OfficialJonZal: Dear @RepAlexMooney,You weren't allowed in because you are not one of the FORTY SEVEN Republicans who sit on the comm…	['Donald Trump']
RT @bryanbehar: Donald Trump has fomented racial hated and division, stripped millions of their health coverage, demonized gays, women &amp; mi…	['Donald Trump']
RT @TheLifeOfLane: Kicking people out of your show because of their political opinions sounds a little discriminatory don’t ya think? It’s…	['Donald Trump']
RT @Coblebraden: 90% of the people that “hate” Donald Trump don’t know a damn thing about politics but only dislike him bc the Internet tol…	['Donald Trump']
RT @jarevalo527: if YG asks me to yell out FUCK DONALD TRUMP best believe im losing my voice saying that shit https://t.co/8VpHz4Zsx1	['Donald Trump']
RT @JanessaVela: LMAO at the people who said that he shouldn’t use his platform like that cus the dude is a fan. Don’t play victim when all…	['Donald Trump']
RT @reubing: HELP WANTED:Looking for a austere religious cleric to fill a recently vacated position in a warm weather climate.Excellent…	['Donald Trump']
RT @ProudResister: TRUE STORY: Elizabeth Warren predicted in 2016 that Donald Trump would be one of “history’s worst authoritarians.” @EWar…	['Donald Trump']
RT @funder: Republicans need to wake up. If you don’t think Trump will bring you down with him, you’re wrong. You’re already on the wrong s…	['Donald Trump']
RT @blackcraftchris: I mean he only made a song called “Fuck Donald Trump” lol what did you expect ?? https://t.co/QHxiISSaGD	['Donald Trump']
RT @jeremycorbyn: There is an alternative to austerity.There is an alternative to inequality.There is an alternative to sweetheart trad…	['Donald Trump']
RT @8fca8b5354c1454: Thank you Rep Mooney! If anyone votes yes to "officially" open an impeachment when they have not seen transcripts, wat…	['Donald Trump']
The Historic Results of President Donald J. Trump’s First Two Years in OfficeEarlier someone asked “what has Pres… https://t.co/1lgBEVYQRf	['Donald Trump']
RT @OhNoSheTwitnt: Louis CK is touring, Harvey Weinstein is going to comedy shows where men boo rape victims, and Donald Trump is the presi…	['Donald Trump']
RT @TheScotsman: Donald Trump wants US drugs firms to sell to the NHS at higher prices.https://t.co/i32P3yYhbE	['Donald Trump']
@mattgaetz #MattGaetzIsATool	['MattGaetzIsATool']
RT @TomSteyer: Big polluting corporations and Donald Trump both love to abuse the bankruptcy system to make workers and the environment pay…	['Donald Trump']
RT @TheLifeOfLane: Kicking people out of your show because of their political opinions sounds a little discriminatory don’t ya think? It’s…	['Donald Trump']
RT @RealMattCouch: So the Democrats are having yet another meaningless vote.. They are literally doing election interference and meddling…	['Donald Trump']
RT @SebGorka: "It's truly scary, Seb."@DonaldJTrumpJr on how @TheDemocrats are no longer the same party that they used to be.#AMERICAFi…	['Donald Trump']
RT @RepMattGaetz: Donald Trump is innocent. The deep state is guilty.	['Donald Trump']
Donald Trump Sings Baby Shark https://t.co/iqHEx8vHyR	['Donald Trump']
Derp Thoughtsby #MattGaetz	['MattGaetz']
@seanhannity https://t.co/i5W4fP3gNnHypocrite	['Donald Trump']
RT @BridsonMaryKate: Rihanna: 94.2M followersDonald Trump: 66.3M followers Kim Kardashian: 62.2M followersDrake: 38.6M followers@Auschw…	['Donald Trump']
RT @ImpeachTheDems: We love Donald Trump!  https://t.co/mrMADgjPh4	['Donald Trump']
#MAGA	['MAGA']
RT @XXL: YG invites fan on stage to yell out "F**k Donald Trump," kicks him off after he refuses  https://t.co/7z9r9gVXav	['Donald Trump']
RT @PalmerReport: Donald Trump's day so far:- Colonel Alexander Vindman testifies against Trump- Says the Ukraine call transcript was sa…	['Donald Trump']
RT @fletchh11: Mad respect for this kid https://t.co/ZQby1K9w17	['Donald Trump']
@notwizkahlissa What the fuck did he expect?? It’s YG.... and he even has a song called fuck Donald trump... lmao 😂 like c’mon.	['Donald Trump']
RT @justice_paige2: But if a country singer brought a black kid up on stage to yell fuck Obama it would be a different story. https://t.co/…	['Donald Trump']
RT @justice_paige2: But if a country singer brought a black kid up on stage to yell fuck Obama it would be a different story. https://t.co/…	['Donald Trump']
Thank you. Please dont stop fighting.	['Donald Trump']
RT @4everNeverTrump: So at the same time @RepAlexMooney is whining about how he cannot attend the closed-door sessions because he's not on…	['Donald Trump']
RT @FairyQ15: And another one bites the dust.Donald Trump says assassinated Isis leader's replacement has already been killed , more detai…	['Donald Trump']
RT @4YrsToday: Donald Trump said the Democrats have a death wish......do they really?	['Donald Trump']
RT @caval100: "Tomemos el petróleo": La obsesión de Donald Trump con el crudo de Oriente Medio @elobrerodigitalhttps://t.co/885Fa21zpo#2…	['Donald Trump']
RT @JanessaVela: LMAO at the people who said that he shouldn’t use his platform like that cus the dude is a fan. Don’t play victim when all…	['Donald Trump']
RT @zornitsaxx: ช่องของ Jimmy Kimmel ก็คือโคตรขยี้ คลิปแบบช็อตต่อช็อต speech ของ Barack Obama กับปฏิบัติการสังการ Bin Laden มาเทียบกับ spee…	['Donald Trump']
Case made, game over.	['Donald Trump']
to* fckin dumbass	['Donald Trump']
RT @adrielhampton: "I think that running against Donald Trump, Mark Zuckerberg, and the biggest benefactor of PG&amp;E's largess is a great way…	['Donald Trump']
RT @Coblebraden: 90% of the people that “hate” Donald Trump don’t know a damn thing about politics but only dislike him bc the Internet tol…	['Donald Trump']
RT @ROCKINGANGELBMI: New report indicates President Donald Trump has been responsible for de-funding almost 900 facilities that either perf…	['Donald Trump']
RT @IYSSE_US: US President Donald Trump announced the killing of Abu Bakr al-Baghdadi Sunday morning with a bloodlust and brutality never b…	['Donald Trump']
RT @BreitbartNews: A newly-released poll found less than 40% of registered voters believe House Democrats should vote to impeach President…	['Donald Trump']
RT @ImpeachmentHour: Only?!!https://t.co/7iYHCEEzDi	['Donald Trump']
RT @jeremycorbyn: There is an alternative to austerity.There is an alternative to inequality.There is an alternative to sweetheart trad…	['Donald Trump']
RT @JanessaVela: LMAO at the people who said that he shouldn’t use his platform like that cus the dude is a fan. Don’t play victim when all…	['Donald Trump']
RT @notwizkahlissa: He went up there all excited and spent all this money to have fun and got trashed by YG and thrown off the stage based…	['Donald Trump']
RT @RealMattCouch: So the Democrats are having yet another meaningless vote.. They are literally doing election interference and meddling…	['Donald Trump']
RT @RealMattCouch: So the Democrats are having yet another meaningless vote.. They are literally doing election interference and meddling…	['Donald Trump']
RT @maura: anyway, all that is to say, this is a good piece on media company owners who only read—or, really, skim—Rich Guys On A Plane mag…	['Donald Trump']
RT @JanessaVela: LMAO at the people who said that he shouldn’t use his platform like that cus the dude is a fan. Don’t play victim when all…	['Donald Trump']
RT @iitsarmand: How we treat Donald Trump supporters 👊 ❌!! YG Mala Luna Festival San Antonio 2019 https://t.co/Ov6UTaZqSu	['Donald Trump']
RT @PalmerReport: Lindsey Graham cries like a baby after Colonel Vindman destroys Donald Trump’s presidency https://t.co/bXcDCqtIXD	['Donald Trump']
RT @JackPosobiec: Notice how the entire media left out the fact Vindman was born in Ukraine and was advising the Ukrainian govt https://t.c…	['Donald Trump']
RT @RepMattGaetz: Donald Trump is innocent. The deep state is guilty.	['Donald Trump']
RT @BillOReilly: A new poll reveals that 1 in 3 millennials view communist policies favorably - and 1 in 10 think Donald Trump has caused m…	['Donald Trump']
@AuthorKimberley Jared must be freebasing McDonald’s Big Macs with Donald Trump International Career Criminal and Douche again.	['Donald Trump']
RT @RepMattGaetz: MUST-READ: "Gaetz: 'Donald Trump Is Innocent, and the Deep State Is Guilty'"https://t.co/FXSdXJjLS2	['Donald Trump']
MP Ken Clarke Tells Eddie Mair Why Johnson's Bid For Election Is A "Donald Trump Type Campaign" - LBC https://t.co/XrFZfOaYUq	['Donald Trump']
Imagine liking this but not retweeting it because u don’t want to be outed 🥴🤣	['Donald Trump']
RT @JanessaVela: LMAO at the people who said that he shouldn’t use his platform like that cus the dude is a fan. Don’t play victim when all…	['Donald Trump']
RT @keithboykin: This is beyond embarrassing. Republicans like Mark Amodei can’t answer a simple question about abuse of office. They’re wi…	['Donald Trump']
RT @RealMattCouch: So the Democrats are having yet another meaningless vote.. They are literally doing election interference and meddling…	['Donald Trump']
@HoarseWisperer @FitzingerMarina Gaetz must be drunk again.  Some things don't age well @mattgaetzhttps://t.co/b0Kqf5ABdh	['Donald Trump']
RT @bryanbehar: Donald Trump has fomented racial hated and division, stripped millions of their health coverage, demonized gays, women &amp; mi…	['Donald Trump']
RT @RepAlexMooney: Today I was once again denied the opportunity to attend the secret so-called impeachment hearings. I will continue to fi…	['Donald Trump']
@Stop_Trump20 Funny piece and worth reading.Summing up who trump is as a person ... no one does it better than Da… https://t.co/OCDmjJa3Lx	['Donald Trump']
Lmfao fuck them trump supporters 😂	['Donald Trump']
Not a huge trump fan but this broke my heart:( he looked so disappointed.. was probably all excited and stuff💔	['Donald Trump']
You can't blame the press for what Donald Trump says. @WhiteHouse	['Donald Trump']
RT @robdelaney: I encourage voters to look at policies rather than personalities. Labour would properly fund the NHS; Tories would gift it…	['Donald Trump']
RT @gtconway3d: Absolutely he will. And it’s where he belongs. https://t.co/nMlsh9RbaQ	['Donald Trump']
RT @RepAlexMooney: Today I was once again denied the opportunity to attend the secret so-called impeachment hearings. I will continue to fi…	['Donald Trump']
RT @ShariGoldfinge1: @mkraju @solusnan1 Who needs the whistleblower, when people from his administration have come forward and testified un…	['Donald Trump']
RT @RealMattCouch: So the Democrats are having yet another meaningless vote.. They are literally doing election interference and meddling…	['Donald Trump']
RT @funder: "Let me say right here, right now. Absolutely Donald Trump should release his tax returns." Matt Gaetz #MattGaetzIsAToolhttps:…	['MattGaetzIsATool']
RT @TheLifeOfLane: Kicking people out of your show because of their political opinions sounds a little discriminatory don’t ya think? It’s…	['Donald Trump']
He invited him up there to perform “Fuck Donald Trump” but he’s a Donald Trump supporter... I don’t see the problem.	['Donald Trump']
RT @solusnan1: Donald Trump Has Promoted His Businesses Once Every Five Days While President, Number of Promotions Rising As 2020 Election…	['Donald Trump']
RT @JanessaVela: LMAO at the people who said that he shouldn’t use his platform like that cus the dude is a fan. Don’t play victim when all…	['Donald Trump']
RT @funder: "Let me say right here, right now. Absolutely Donald Trump should release his tax returns." Matt Gaetz #MattGaetzIsAToolhttps:…	['MattGaetzIsATool']
U.S. @RepJoeNeguse on this development: "Ultimately, Republicans in the Senate and the House must choose if they wi… https://t.co/lFTv7Zxzo1	['Donald Trump']
RT @ProudResister: TRUE STORY: Elizabeth Warren predicted in 2016 that Donald Trump would be one of “history’s worst authoritarians.” @EWar…	['Donald Trump']
